,year,price,mileage,engine_size,Automatic,Manual,Other,Semi-Auto,Diesel,Hybrid,fuel_type_Other,Petrol
2285,2019,29299,5979,2.0,0,0,0,1,0,0,0,1
2286,2019,30899,7942,2.0,0,0,0,1,1,0,0,0
2287,2019,25799,1000,15.0,0,0,0,1,0,0,0,1
2288,2019,23399,3342,15.0,0,0,0,1,0,0,0,1
2289,2019,32199,2985,15.0,0,0,0,1,0,0,0,1
2290,2019,30599,4272,2.0,0,0,0,1,0,0,0,1
2291,2019,25899,6765,15.0,0,0,0,1,0,0,0,1
2292,2019,28500,5107,15.0,0,0,0,1,0,0,0,1
2293,2019,25949,12722,2.0,0,0,0,1,1,0,0,0
2294,2019,25499,15414,2.0,0,0,0,1,1,0,0,0
2295,2019,33299,2000,2.0,0,0,0,1,1,0,0,0
2296,2018,27299,3150,2.0,0,0,0,1,1,0,0,0
2297,2019,31609,1000,2.0,0,0,0,1,1,0,0,0
2298,2019,28000,9231,2.0,0,0,0,1,1,0,0,0
2299,2019,24450,15004,2.0,0,0,0,1,1,0,0,0
2300,2018,25000,11150,21.0,0,0,0,1,1,0,0,0
2301,2018,25000,11048,21.0,1,0,0,0,1,0,0,0
2302,2019,44000,8023,3.0,0,0,0,1,0,0,0,1
2303,2019,25000,10000,16.0,0,0,0,1,1,0,0,0
2304,2019,24500,9200,15.0,0,0,0,1,0,0,0,1
2305,2019,26500,3000,16.0,0,0,0,1,1,0,0,0
2306,2019,31400,100,2.0,0,0,0,1,1,0,0,0
2307,2017,18510,27573,21.0,0,0,0,1,1,0,0,0
2308,2015,17999,15566,2.0,0,0,0,1,0,0,0,1
2309,2019,35499,2616,3.0,0,0,0,1,0,0,0,1
2310,2019,30199,2456,2.0,0,0,0,1,1,0,0,0
2311,2019,31609,1000,2.0,0,0,0,1,1,0,0,0
2312,2019,27499,3325,16.0,0,0,0,1,1,0,0,0
2313,2019,34579,1000,15.0,0,0,0,1,0,0,0,1
2314,2019,35539,1000,2.0,0,0,0,1,1,0,0,0
2315,2019,60859,1000,4.0,0,0,0,1,0,0,0,1
2316,2016,18624,21603,2.0,0,0,0,1,0,0,0,1
2317,2017,28624,41045,3.0,0,0,0,1,0,0,0,1
2318,2019,41949,11470,3.0,0,0,0,1,0,0,0,1
2319,2019,25449,13193,15.0,0,0,0,1,0,0,0,1
2320,2019,23949,14658,15.0,0,0,0,1,0,0,0,1
2321,2019,22699,23185,15.0,0,0,0,1,0,0,0,1
2322,2019,19849,13977,15.0,0,0,0,1,0,0,0,1
2323,2019,20149,11784,15.0,0,0,0,1,0,0,0,1
2324,2019,19899,13347,15.0,0,0,0,1,0,0,0,1
2325,2019,25949,10201,15.0,0,0,0,1,0,0,0,1
2326,2019,19899,13359,15.0,0,0,0,1,0,0,0,1
2327,2019,20149,11761,15.0,0,0,0,1,0,0,0,1
2328,2019,25799,11056,15.0,0,0,0,1,0,0,0,1
2329,2019,20449,13865,2.0,0,0,0,1,1,0,0,0
2330,2018,22549,5437,15.0,0,0,0,1,0,0,0,1
2331,2018,18799,14731,15.0,0,0,0,1,0,0,0,1
2332,2016,18449,23077,21.0,0,0,0,1,1,0,0,0
2333,2019,24999,6330,15.0,0,0,0,1,0,0,0,1
2334,2019,31199,4979,2.0,0,0,0,1,0,0,0,1
2335,2016,17999,28984,21.0,0,0,0,1,1,0,0,0
2336,2019,24549,14642,15.0,0,0,0,1,0,0,0,1
2337,2019,24399,13469,2.0,0,0,0,1,1,0,0,0
2338,2016,17491,18500,21.0,1,0,0,0,1,0,0,0
2339,2019,28995,3000,15.0,1,0,0,0,0,0,0,1
2340,2019,19749,14730,15.0,0,0,0,1,0,0,0,1
2341,2019,28400,16884,2.0,0,0,0,1,1,0,0,0
2342,2018,22000,10998,15.0,0,0,0,1,0,0,0,1
2343,2019,28359,6040,2.0,0,0,0,1,0,0,0,1
2344,2019,28000,1999,2.0,0,0,0,1,0,0,0,1
2345,2019,41400,3615,3.0,0,0,0,1,0,0,0,1
2346,2019,28700,4000,15.0,0,0,0,1,0,0,0,1
2347,2019,28000,10648,2.0,0,0,0,1,0,0,0,1
2348,2020,30500,100,2.0,0,0,0,1,1,0,0,0
2349,2019,28589,7075,2.0,0,0,0,1,1,0,0,0
2350,2019,26589,3762,16.0,0,0,0,1,1,0,0,0
2351,2019,37899,7411,3.0,0,0,0,1,0,0,0,1
2352,2019,28949,6565,2.0,0,0,0,1,1,0,0,0
2353,2018,23199,8942,15.0,0,0,0,1,0,0,0,1
2354,2019,30799,8947,2.0,0,0,0,1,1,0,0,0
2355,2019,24299,12546,2.0,0,0,0,1,1,0,0,0
2356,2019,30699,9914,2.0,0,0,0,1,1,0,0,0
2357,2018,28749,6449,2.0,0,0,0,1,1,0,0,0
2358,2019,30995,14,2.0,0,0,0,1,0,0,0,1
2359,2019,29995,21,2.0,0,0,0,1,1,0,0,0
2360,2019,29995,22,2.0,0,0,0,1,1,0,0,0
2361,2019,29995,13,2.0,0,0,0,1,1,0,0,0
2362,2019,29995,14,2.0,1,0,0,0,0,0,0,1
2363,2018,28374,8962,2.0,1,0,0,0,1,0,0,0
2364,2016,31995,11891,3.0,1,0,0,0,0,0,0,1
2365,2016,22624,10271,2.0,0,0,0,1,0,0,0,1
2366,2020,39995,328,15.0,0,0,0,1,0,0,0,1
2367,2019,30995,6959,2.0,1,0,0,0,1,0,0,0
2368,2020,39309,1000,2.0,0,0,0,1,1,0,0,0
2369,2016,36399,27416,4.0,0,0,0,1,0,0,0,1
2370,2019,32899,4378,2.0,0,0,0,1,1,0,0,0
2371,2019,33299,2838,2.0,0,0,0,1,0,0,0,1
2372,2019,34099,6033,2.0,0,0,0,1,0,0,0,1
2373,2019,30499,1126,2.0,0,0,0,1,1,0,0,0
2374,2019,26599,4000,15.0,0,0,0,1,0,0,0,1
2375,2019,28491,3000,15.0,1,0,0,0,0,0,0,1
2376,2014,14491,23000,2.0,0,1,0,0,0,0,0,1
2377,2017,42991,7100,4.0,1,0,0,0,0,0,0,1
2378,2016,35991,18900,4.0,1,0,0,0,0,0,0,1
2379,2016,16695,41000,21.0,0,0,0,1,1,0,0,0
2380,2015,14490,41590,2.0,0,0,0,1,0,0,0,1
2381,2019,24724,10545,15.0,0,0,0,1,0,0,0,1
2382,2019,31995,37,2.0,0,0,0,1,0,0,0,1
2383,2020,30500,999,2.0,0,0,0,1,1,0,0,0
2384,2018,39000,7011,3.0,0,0,0,1,0,0,0,1
2385,2016,17500,41758,2.0,0,0,0,1,0,1,0,0
2386,2018,15999,41650,21.0,0,0,0,1,1,0,0,0
2387,2019,25599,13624,15.0,0,0,0,1,0,0,0,1
2388,2019,29999,13109,2.0,0,0,0,1,1,0,0,0
2389,2019,30299,2230,2.0,0,0,0,1,1,0,0,0
2390,2018,25299,13440,2.0,0,0,0,1,1,0,0,0
2391,2019,19899,13633,15.0,0,0,0,1,0,0,0,1
2392,2019,19849,14017,15.0,0,0,0,1,0,0,0,1
2393,2019,21099,4535,15.0,0,0,0,1,0,0,0,1
2394,2020,30500,199,2.0,0,0,0,1,1,0,0,0
2395,2019,29950,6605,2.0,0,0,0,1,1,0,0,0
2396,2019,29500,7610,2.0,0,0,0,1,1,0,0,0
2397,2019,30500,7098,2.0,0,0,0,1,1,0,0,0
2398,2019,30500,3180,2.0,0,0,0,1,1,0,0,0
2399,2015,15250,43348,21.0,0,0,0,1,1,0,0,0
2400,2014,10995,39802,21.0,0,0,0,1,1,0,0,0
2401,2016,23991,27500,2.0,1,0,0,0,0,0,0,1
2402,2018,39991,9000,3.0,1,0,0,0,0,0,0,1
2403,2019,30799,7264,2.0,1,0,0,0,1,0,0,0
2404,2019,29699,4542,2.0,1,0,0,0,1,0,0,0
2405,2019,28499,1864,15.0,1,0,0,0,0,0,0,1
2406,2019,26299,13237,15.0,0,0,0,1,0,0,0,1
2407,2018,24199,6812,2.0,0,0,0,1,1,0,0,0
2408,2019,25449,13197,15.0,0,0,0,1,0,0,0,1
2409,2019,19849,14074,15.0,0,0,0,1,0,0,0,1
2410,2019,19799,14401,15.0,0,0,0,1,0,0,0,1
2411,2019,25349,10544,15.0,0,0,0,1,0,0,0,1
2412,2019,24849,5000,15.0,0,0,0,1,0,0,0,1
2413,2017,25999,6600,2.0,0,0,0,1,0,0,0,1
2414,2018,22991,12000,15.0,1,0,0,0,0,0,0,1
2415,2016,19999,24137,2.0,0,0,0,1,0,0,0,1
2416,2019,20299,14184,15.0,0,0,0,1,0,0,0,1
2417,2019,20349,14012,15.0,0,0,0,1,0,0,0,1
2418,2019,29349,11561,2.0,0,0,0,1,1,0,0,0
2419,2019,26349,10299,2.0,0,0,0,1,1,0,0,0
2420,2019,42099,3076,3.0,0,0,0,1,0,0,0,1
2421,2019,25849,10977,15.0,0,0,0,1,0,0,0,1
2422,2019,25349,9728,15.0,0,0,0,1,0,0,0,1
2423,2019,19799,14422,15.0,0,0,0,1,0,0,0,1
2424,2019,25499,15175,2.0,0,0,0,1,1,0,0,0
2425,2018,28199,9252,2.0,0,0,0,1,1,0,0,0
2426,2019,23879,551,16.0,0,1,0,0,0,0,0,1
2427,2019,29099,5088,15.0,0,0,0,1,0,0,0,1
2428,2019,34579,1000,15.0,0,0,0,1,0,0,0,1
2429,2019,36999,1000,2.0,0,0,0,1,1,0,0,0
2430,2019,33789,1000,2.0,0,0,0,1,1,0,0,0
2431,2015,17749,19039,21.0,0,0,0,1,1,0,0,0
2432,2017,18999,31727,21.0,0,0,0,1,1,0,0,0
2433,2019,25149,13157,15.0,0,0,0,1,0,0,0,1
2434,2019,20399,13334,15.0,0,0,0,1,0,0,0,1
2435,2019,30349,438,2.0,0,0,0,1,0,0,0,1
2436,2016,17849,45557,21.0,0,0,0,1,1,0,0,0
2437,2017,22449,44998,21.0,0,0,0,1,1,0,0,0
2438,2016,17299,66500,21.0,0,0,0,1,1,0,0,0
2439,2016,17999,21040,16.0,0,0,0,1,1,0,0,0
2440,2019,25999,15195,2.0,0,0,0,1,1,0,0,0
2441,2019,27799,3251,2.0,0,0,0,1,1,0,0,0
2442,2019,26589,3070,16.0,1,0,0,0,1,0,0,0
2443,2018,23199,9136,15.0,1,0,0,0,0,0,0,1
2444,2019,20449,14005,2.0,0,0,0,1,1,0,0,0
2445,2018,26199,9366,21.0,1,0,0,0,1,0,0,0
2446,2018,19599,13053,2.0,0,0,0,1,1,0,0,0
2447,2019,23289,15458,2.0,0,0,0,1,1,0,0,0
2448,2019,25399,6612,15.0,1,0,0,0,0,0,0,1
2449,2019,27299,1000,15.0,0,0,0,1,0,0,0,1
2450,2018,28699,5234,2.0,0,0,0,1,1,0,0,0
2451,2019,31609,1000,2.0,0,0,0,1,1,0,0,0
2452,2019,26699,5500,2.0,0,0,0,1,0,0,0,1
2453,2016,24799,30385,21.0,1,0,0,0,1,0,0,0
2454,2019,27199,3780,2.0,0,0,0,1,0,0,0,1
2455,2019,20699,10037,21.0,0,0,0,1,1,0,0,0
2456,2017,23699,7978,21.0,0,0,0,1,1,0,0,0
2457,2018,21449,2684,15.0,0,0,0,1,0,0,0,1
2458,2019,30849,8473,2.0,0,0,0,1,1,0,0,0
2459,2019,46999,9962,3.0,0,0,0,1,0,0,0,1
2460,2019,28199,10452,2.0,0,0,0,1,1,0,0,0
2461,2019,27499,1211,16.0,0,0,0,1,1,0,0,0
2462,2019,29299,2905,2.0,0,0,0,1,1,0,0,0
2463,2016,19799,17000,21.0,1,0,0,0,1,0,0,0
2464,2016,20399,15000,21.0,0,0,0,1,1,0,0,0
2465,2018,23799,3640,2.0,0,0,0,1,0,0,0,1
2466,2019,31699,3358,2.0,0,0,0,1,1,0,0,0
2467,2019,30799,7031,2.0,0,0,0,1,1,0,0,0
2468,2019,31199,4885,2.0,0,0,0,1,1,0,0,0
2469,2019,34799,3435,15.0,0,0,0,1,0,0,0,1
2470,2019,68399,1282,4.0,0,0,0,1,0,0,0,1
2471,2019,31529,1000,2.0,1,0,0,0,1,0,0,0
2472,2019,35049,1000,15.0,1,0,0,0,0,0,0,1
2473,2019,38289,1000,2.0,1,0,0,0,1,0,0,0
2474,2019,32289,1000,15.0,1,0,0,0,0,0,0,1
2475,2019,32069,1000,2.0,1,0,0,0,1,0,0,0
2476,2019,32069,1000,2.0,1,0,0,0,1,0,0,0
2477,2019,30299,7478,2.0,1,0,0,0,1,0,0,0
2478,2019,67699,544,4.0,1,0,0,0,0,0,0,1
2479,2019,35399,1273,15.0,0,0,0,1,0,0,0,1
2480,2019,24849,1446,15.0,1,0,0,0,0,0,0,1
2481,2019,24789,428,15.0,1,0,0,0,0,0,0,1
2482,2019,39299,8628,3.0,1,0,0,0,0,0,0,1
2483,2019,25099,3400,16.0,1,0,0,0,0,0,0,1
2484,2019,27199,754,15.0,1,0,0,0,0,0,0,1
2485,2019,23399,3816,15.0,1,0,0,0,0,0,0,1
2486,2019,31199,3435,2.0,1,0,0,0,1,0,0,0
2487,2019,32069,1000,2.0,0,0,0,1,1,0,0,0
2488,2019,30919,1000,2.0,0,0,0,1,1,0,0,0
2489,2019,25799,1000,15.0,0,0,0,1,0,0,0,1
2490,2016,38349,22000,4.0,0,0,0,1,0,0,0,1
2491,2019,49499,1000,3.0,0,0,0,1,0,0,0,1
2492,2019,49669,1000,3.0,0,0,0,1,0,0,0,1
2493,2018,18399,31122,21.0,0,0,0,1,1,0,0,0
2494,2019,31299,4631,2.0,0,0,0,1,1,0,0,0
2495,2019,33599,2983,2.0,0,0,0,1,1,0,0,0
2496,2017,20349,10745,21.0,0,0,0,1,1,0,0,0
2497,2019,34399,3353,2.0,0,0,0,1,1,0,0,0
2498,2019,30099,2671,16.0,0,0,0,1,1,0,0,0
2499,2019,31519,1000,15.0,0,0,0,1,0,0,0,1
2500,2016,19799,38500,2.0,0,0,0,1,0,0,0,1
2501,2018,29999,17788,3.0,0,0,0,1,0,0,0,1
2502,2018,26799,7466,2.0,0,0,0,1,0,0,0,1
2503,2020,36209,1000,2.0,0,0,0,1,0,0,0,1
2504,2017,14549,38085,21.0,0,0,0,1,1,0,0,0
2505,2019,25899,10662,15.0,0,0,0,1,0,0,0,1
2506,2020,36809,1000,15.0,0,0,0,1,0,0,0,1
2507,2016,25499,9458,2.0,0,0,0,1,0,0,0,1
2508,2017,18299,35431,21.0,0,0,0,1,1,0,0,0
2509,2017,25999,2883,2.0,0,0,0,1,0,0,0,1
2510,2016,18999,28500,21.0,0,0,0,1,1,0,0,0
2511,2016,19799,21086,21.0,0,0,0,1,1,0,0,0
2512,2019,28599,970,16.0,0,0,0,1,1,0,0,0
2513,2019,32599,3723,2.0,0,0,0,1,1,0,0,0
2514,2019,25999,13701,15.0,0,0,0,1,0,0,0,1
2515,2018,47099,11501,4.0,1,0,0,0,0,0,0,1
2516,2019,26289,650,15.0,1,0,0,0,0,0,0,1
2517,2017,25599,13000,2.0,0,0,0,1,0,0,0,1
2518,2019,31609,1825,2.0,0,0,0,1,1,0,0,0
2519,2016,15999,9000,21.0,0,0,0,1,1,0,0,0
2520,2019,34919,2292,15.0,0,0,0,1,0,0,0,1
2521,2019,28999,2392,15.0,0,0,0,1,0,0,0,1
2522,2019,33599,1734,2.0,1,0,0,0,1,0,0,0
2523,2019,31099,1935,2.0,1,0,0,0,0,0,0,1
2524,2019,20399,14111,2.0,0,0,0,1,1,0,0,0
2525,2019,29349,4133,2.0,0,0,0,1,1,0,0,0
2526,2019,20299,14144,15.0,0,0,0,1,0,0,0,1
2527,2019,25749,13873,2.0,0,0,0,1,1,0,0,0
2528,2019,25749,13789,2.0,0,0,0,1,1,0,0,0
2529,2016,17149,38395,21.0,0,0,0,1,1,0,0,0
2530,2019,42049,6071,3.0,0,0,0,1,0,0,0,1
2531,2019,30149,6362,2.0,0,0,0,1,1,0,0,0
2532,2018,29199,4699,2.0,0,0,0,1,1,0,0,0
2533,2019,19699,15020,15.0,0,0,0,1,0,0,0,1
2534,2019,32999,2373,2.0,0,0,0,1,1,0,0,0
2535,2019,42999,8751,3.0,0,0,0,1,0,0,0,1
2536,2019,41699,7400,3.0,0,0,0,1,0,0,0,1
2537,2018,50799,639,4.0,1,0,0,0,0,0,0,1
2538,2016,17949,22000,21.0,1,0,0,0,1,0,0,0
2539,2019,26299,5661,15.0,0,0,0,1,0,0,0,1
2540,2019,67199,2270,4.0,0,0,0,1,0,0,0,1
2541,2019,33999,1000,2.0,0,0,0,1,1,0,0,0
2542,2017,24289,13716,21.0,0,0,0,1,1,0,0,0
2543,2020,40179,1000,2.0,0,0,0,1,1,0,0,0
2544,2019,27299,138,15.0,1,0,0,0,0,0,0,1
2545,2019,26699,10597,15.0,0,0,0,1,0,0,0,1
2546,2019,26699,6718,15.0,0,0,0,1,0,0,0,1
2547,2019,20399,13793,2.0,0,0,0,1,1,0,0,0
2548,2019,20799,15536,2.0,0,0,0,1,1,0,0,0
2549,2019,24299,14333,2.0,0,0,0,1,1,0,0,0
2550,2019,25999,14344,2.0,0,0,0,1,1,0,0,0
2551,2018,26189,8069,21.0,0,0,0,1,1,0,0,0
2552,2019,29799,7621,2.0,1,0,0,0,1,0,0,0
2553,2019,29099,8205,2.0,0,0,0,1,1,0,0,0
2554,2017,19499,25241,21.0,0,0,0,1,1,0,0,0
2555,2018,24499,9304,16.0,0,0,0,1,1,0,0,0
2556,2019,23799,12946,2.0,0,0,0,1,1,0,0,0
2557,2019,43199,9551,3.0,0,0,0,1,0,0,0,1
2558,2019,41499,8116,3.0,0,0,0,1,0,0,0,1
2559,2019,29699,4279,2.0,0,0,0,1,1,0,0,0
2560,2019,32699,1362,2.0,0,0,0,1,1,0,0,0
2561,2019,32069,1000,2.0,0,0,0,1,1,0,0,0
2562,2019,27699,5426,15.0,0,0,0,1,0,0,0,1
2563,2019,32959,1000,2.0,0,0,0,1,1,0,0,0
2564,2019,29549,9053,2.0,0,0,0,1,0,0,0,1
2565,2016,21099,9272,21.0,0,0,0,1,1,0,0,0
2566,2017,16995,19372,16.0,0,0,0,1,1,0,0,0
2567,2016,13990,57138,21.0,0,1,0,0,1,0,0,0
2568,2018,29499,1988,2.0,1,0,0,0,0,0,0,1
2569,2019,40099,11267,3.0,0,0,0,1,0,0,0,1
2570,2019,28399,7430,2.0,0,0,0,1,1,0,0,0
2571,2019,19799,14251,15.0,0,0,0,1,0,0,0,1
2572,2019,20199,11381,15.0,0,0,0,1,0,0,0,1
2573,2019,19799,14301,15.0,0,0,0,1,0,0,0,1
2574,2019,26049,9612,15.0,0,0,0,1,0,0,0,1
2575,2019,31999,1000,2.0,0,0,0,1,1,0,0,0
2576,2019,23849,15207,15.0,0,0,0,1,0,0,0,1
2577,2019,20349,13898,15.0,0,0,0,1,0,0,0,1
2578,2019,24599,14234,15.0,0,0,0,1,0,0,0,1
2579,2019,20299,14855,2.0,0,0,0,1,1,0,0,0
2580,2019,40849,10387,3.0,0,0,0,1,0,0,0,1
2581,2019,20349,14005,15.0,0,0,0,1,0,0,0,1
2582,2019,20299,14123,15.0,0,0,0,1,0,0,0,1
2583,2019,26899,2019,15.0,1,0,0,0,0,0,0,1
2584,2018,25399,18257,21.0,1,0,0,0,1,0,0,0
2585,2019,32099,1000,2.0,0,0,0,1,1,0,0,0
2586,2019,28399,3061,15.0,0,0,0,1,0,0,0,1
2587,2019,37999,2486,15.0,1,0,0,0,0,0,0,1
2588,2019,33299,2286,2.0,1,0,0,0,0,0,0,1
2589,2019,46599,1724,3.0,0,0,0,1,0,0,0,1
2590,2019,33699,1000,2.0,1,0,0,0,0,0,0,1
2591,2019,66899,262,4.0,0,0,0,1,0,0,0,1
2592,2019,25849,13244,2.0,0,0,0,1,1,0,0,0
2593,2019,25549,15144,2.0,0,0,0,1,1,0,0,0
2594,2019,28799,13321,2.0,0,0,0,1,1,0,0,0
2595,2019,24299,11403,2.0,0,0,0,1,1,0,0,0
2596,2019,26049,9693,15.0,0,0,0,1,0,0,0,1
2597,2019,28349,7133,2.0,0,0,0,1,1,0,0,0
2598,2019,31149,6750,2.0,0,0,0,1,1,0,0,0
2599,2019,32499,1303,15.0,0,0,0,1,0,0,0,1
2600,2019,33799,5669,2.0,0,0,0,1,1,0,0,0
2601,2017,18049,41005,21.0,0,0,0,1,1,0,0,0
2602,2019,27499,3462,16.0,0,0,0,1,1,0,0,0
2603,2019,28599,901,2.0,0,0,0,1,1,0,0,0
2604,2019,31599,3784,2.0,0,0,0,1,1,0,0,0
2605,2019,31799,2273,2.0,0,0,0,1,1,0,0,0
2606,2019,26799,2498,15.0,0,0,0,1,0,0,0,1
2607,2019,41999,10104,3.0,0,0,0,1,0,0,0,1
2608,2019,20599,13004,2.0,0,0,0,1,1,0,0,0
2609,2019,34399,3414,2.0,0,0,0,1,0,0,0,1
2610,2019,25699,15251,2.0,0,0,0,1,1,0,0,0
2611,2019,29799,8959,2.0,0,0,0,1,1,0,0,0
2612,2018,22549,16961,15.0,0,0,0,1,0,0,0,1
2613,2019,25499,16226,2.0,0,0,0,1,1,0,0,0
2614,2019,29099,3820,2.0,0,0,0,1,1,0,0,0
2615,2018,25049,6550,16.0,0,0,0,1,1,0,0,0
2616,2015,16789,20100,21.0,0,0,0,1,1,0,0,0
2617,2017,22899,17800,21.0,0,0,0,1,1,0,0,0
2618,2019,62399,7580,4.0,0,0,0,1,0,0,0,1
2619,2018,23799,5905,2.0,1,0,0,0,0,0,0,1
2620,2019,30149,8351,2.0,1,0,0,0,1,0,0,0
2621,2019,67159,883,4.0,1,0,0,0,0,0,0,1
2622,2017,35499,10709,3.0,1,0,0,0,0,0,0,1
2623,2019,31539,118,2.0,1,0,0,0,1,0,0,0
2624,2019,33699,5428,2.0,1,0,0,0,0,0,0,1
2625,2019,32068,23,2.0,1,0,0,0,1,0,0,0
2626,2019,28799,12030,15.0,0,0,0,1,0,0,0,1
2627,2018,28149,9273,2.0,1,0,0,0,1,0,0,0
2628,2019,29899,4405,2.0,0,0,0,1,1,0,0,0
2629,2016,22549,30385,21.0,1,0,0,0,1,0,0,0
2630,2017,18899,27560,21.0,0,0,0,1,1,0,0,0
2631,2019,25389,8639,15.0,0,0,0,1,0,0,0,1
2632,2018,27449,7299,2.0,1,0,0,0,1,0,0,0
2633,2018,27249,8761,2.0,1,0,0,0,1,0,0,0
2634,2019,26899,796,15.0,1,0,0,0,0,0,0,1
2635,2019,44399,9026,3.0,0,0,0,1,0,0,0,1
2636,2018,22699,20001,21.0,0,0,0,1,1,0,0,0
2637,2017,14899,31475,21.0,0,0,0,1,1,0,0,0
2638,2020,39099,1000,2.0,0,0,0,1,0,0,0,1
2639,2019,19799,14133,15.0,0,0,0,1,0,0,0,1
2640,2019,25549,14923,2.0,0,0,0,1,1,0,0,0
2641,2019,25699,11738,15.0,0,0,0,1,0,0,0,1
2642,2019,23949,18542,15.0,0,0,0,1,0,0,0,1
2643,2017,23649,19758,2.0,0,0,0,1,0,0,0,1
2644,2019,20549,13276,2.0,0,0,0,1,1,0,0,0
2645,2019,20299,14354,15.0,0,0,0,1,0,0,0,1
2646,2019,25849,13158,2.0,0,0,0,1,1,0,0,0
2647,2019,29449,9970,2.0,0,0,0,1,1,0,0,0
2648,2019,25199,14708,15.0,0,0,0,1,0,0,0,1
2649,2020,37249,1000,2.0,0,0,0,1,1,0,0,0
2650,2020,53669,1000,3.0,0,0,0,1,0,0,0,1
2651,2018,37999,5000,3.0,0,0,0,1,0,0,0,1
2652,2019,28388,4900,2.0,0,0,0,1,1,0,0,0
2653,2016,18849,25199,21.0,0,0,0,1,1,0,0,0
2654,2018,28789,7800,2.0,0,0,0,1,1,0,0,0
2655,2017,25999,2800,2.0,0,0,0,1,0,0,0,1
2656,2019,26499,12781,2.0,0,0,0,1,1,0,0,0
2657,2019,20799,13965,2.0,0,0,0,1,1,0,0,0
2658,2016,23999,10000,21.0,0,0,0,1,1,0,0,0
2659,2017,22999,12000,2.0,0,0,0,1,0,0,0,1
2660,2019,28299,5005,2.0,0,0,0,1,1,0,0,0
2661,2019,19799,14301,15.0,0,0,0,1,0,0,0,1
2662,2017,25599,17500,2.0,0,0,0,1,0,0,0,1
2663,2019,27299,386,15.0,1,0,0,0,0,0,0,1
2664,2019,27999,3817,16.0,1,0,0,0,1,0,0,0
2665,2019,24799,6370,15.0,1,0,0,0,0,0,0,1
2666,2019,23849,14079,2.0,0,0,0,1,1,0,0,0
2667,2019,25299,10185,15.0,0,0,0,1,0,0,0,1
2668,2019,28299,7395,2.0,0,0,0,1,1,0,0,0
2669,2019,27399,2899,15.0,0,0,0,1,0,0,0,1
2670,2019,34799,1941,2.0,0,0,0,1,1,0,0,0
2671,2019,31199,5382,2.0,0,0,0,1,1,0,0,0
2672,2019,23299,4289,16.0,0,1,0,0,0,0,0,1
2673,2019,23499,3162,16.0,0,1,0,0,0,0,0,1
2674,2019,19999,12668,15.0,0,0,0,1,0,0,0,1
2675,2019,20299,14316,15.0,0,0,0,1,0,0,0,1
2676,2019,25549,15144,2.0,0,0,0,1,1,0,0,0
2677,2017,24498,21650,21.0,1,0,0,0,1,0,0,0
2678,2017,31999,24700,3.0,1,0,0,0,0,0,0,1
2679,2019,30249,2225,2.0,1,0,0,0,1,0,0,0
2680,2019,24799,508,15.0,1,0,0,0,0,0,0,1
2681,2018,23449,7318,15.0,1,0,0,0,0,0,0,1
2682,2019,29899,12478,2.0,0,0,0,1,1,0,0,0
2683,2019,26499,3798,15.0,0,0,0,1,0,0,0,1
2684,2019,25999,5922,15.0,0,0,0,1,0,0,0,1
2685,2019,26599,3341,15.0,0,0,0,1,0,0,0,1
2686,2019,28999,3376,2.0,0,0,0,1,1,0,0,0
2687,2019,29299,5806,2.0,0,0,0,1,0,0,0,1
2688,2019,27599,4664,2.0,0,0,0,1,1,0,0,0
2689,2019,19799,14311,15.0,0,0,0,1,0,0,0,1
2690,2018,29249,4574,2.0,0,0,0,1,1,0,0,0
2691,2017,17999,29000,21.0,0,0,0,1,1,0,0,0
2692,2017,22499,14000,21.0,0,0,0,1,1,0,0,0
2693,2017,30999,26000,3.0,1,0,0,0,0,0,0,1
2694,2019,33149,9000,2.0,0,0,0,1,1,0,0,0
2695,2016,18799,26428,21.0,0,0,0,1,1,0,0,0
2696,2019,25999,13269,2.0,0,0,0,1,1,0,0,0
2697,2019,26499,7795,15.0,0,0,0,1,0,0,0,1
2698,2017,24699,19000,2.0,0,0,0,1,0,0,0,1
2699,2018,28789,9797,2.0,0,0,0,1,1,0,0,0
2700,2017,24499,19169,21.0,0,0,0,1,1,0,0,0
2701,2018,28049,9977,2.0,0,0,0,1,1,0,0,0
2702,2016,20199,34400,21.0,0,0,0,1,1,0,0,0
2703,2019,32999,5612,2.0,0,0,0,1,1,0,0,0
2704,2019,19749,14619,15.0,0,0,0,1,0,0,0,1
2705,2019,34199,4229,2.0,0,0,0,1,1,0,0,0
2706,2019,33699,246,2.0,0,0,0,1,0,0,0,1
2707,2019,42699,24,3.0,0,0,0,1,0,0,0,1
2708,2019,33599,1000,2.0,0,0,0,1,0,0,0,1
2709,2019,20499,13441,2.0,0,0,0,1,1,0,0,0
2710,2017,31349,16915,3.0,0,0,0,1,0,0,0,1
2711,2015,17089,27501,21.0,0,0,0,1,1,0,0,0
2712,2016,17799,23000,21.0,0,0,0,1,1,0,0,0
2713,2016,18799,20115,2.0,0,0,0,1,0,0,0,1
2714,2019,29339,1000,15.0,0,0,0,1,0,0,0,1
2715,2019,26299,8059,15.0,0,0,0,1,0,0,0,1
2716,2017,23649,19758,2.0,0,0,0,1,0,0,0,1
2717,2018,29199,9381,2.0,0,0,0,1,1,0,0,0
2718,2019,24899,3335,2.0,0,0,0,1,1,0,0,0
2719,2019,25699,2547,16.0,0,0,0,1,0,0,0,1
2720,2019,28999,2701,16.0,0,0,0,1,0,0,0,1
